
[Name]
surface_body

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
9.28356647e-01, 5.31347021e-02, 3.49999988e-03, -1.89609379e-01, 1.24475746e+01, 1.37622375e-02
9.38798368e-01, 6.34118244e-02, 3.49999988e-03, -1.51720583e-01, 1.25117559e+01, 1.77653935e-02
9.49061692e-01, 7.37946033e-02, 3.49999988e-03, -1.15421519e-01, 1.25654964e+01, 2.17143297e-02
9.59225893e-01, 8.44161361e-02, 3.49999988e-03, -8.07690695e-02, 1.26088266e+01, 2.55637225e-02
9.69433129e-01, 9.52311829e-02, 3.49999988e-03, -4.72029485e-02, 1.26425695e+01, 2.93353517e-02
9.79610145e-01, 1.06474876e-01, 3.49999988e-03, -2.10918877e-02, 1.26691189e+01, 3.30320634e-02
9.08905566e-01, 6.71994269e-01, 3.49999988e-03, -2.69204378e-01, 1.22442875e+01, -4.61330684e-03
9.79631066e-01, 1.16498344e-01, 3.49999988e-03, -2.18711216e-02, 1.26921339e+01, 3.62111107e-02
9.69448566e-01, 1.05227180e-01, 3.49999988e-03, -4.11947258e-02, 1.26695919e+01, 3.27493772e-02
9.59270835e-01, 9.44187641e-02, 3.49999988e-03, -7.11311549e-02, 1.26436462e+01, 2.92215366e-02
9.49087381e-01, 8.39701444e-02, 3.49999988e-03, -1.05853520e-01, 1.26108494e+01, 2.56422348e-02
9.38982964e-01, 7.37428516e-02, 3.49999988e-03, -1.42059550e-01, 1.25688181e+01, 2.19728891e-02
9.28889751e-01, 6.35364875e-02, 3.49999988e-03, -1.78746492e-01, 1.25167074e+01, 1.81602258e-02
9.18633163e-01, 5.35488836e-02, 3.49999988e-03, -2.16542855e-01, 1.24546442e+01, 1.42636355e-02
9.08196568e-01, 3.43488976e-02, 3.49999988e-03, -2.65504092e-01, 1.23038397e+01, 6.82662893e-03
9.08985555e-01, 4.38899063e-02, 3.49999988e-03, -2.53642976e-01, 1.23854980e+01, 1.06250914e-02
9.79485273e-01, 5.92322707e-01, 3.49999988e-03, -2.89740320e-02, 1.26725206e+01, -3.32860388e-02
9.69319046e-01, 6.02997839e-01, 3.49999988e-03, -5.30202836e-02, 1.26480579e+01, -2.99205817e-02
9.59165215e-01, 6.13503933e-01, 3.49999988e-03, -8.44463781e-02, 1.26173344e+01, -2.64032818e-02
9.49057043e-01, 6.23728454e-01, 3.49999988e-03, -1.17601030e-01, 1.25780716e+01, -2.27903910e-02
9.38992679e-01, 6.33724511e-01, 3.49999988e-03, -1.51795074e-01, 1.25297995e+01, -1.90746803e-02
9.28942442e-01, 6.43562794e-01, 3.49999988e-03, -1.87093571e-01, 1.24722004e+01, -1.52671691e-02
9.18846667e-01, 6.53145313e-01, 3.49999988e-03, -2.23823667e-01, 1.24054193e+01, -1.14801861e-02
9.08748150e-01, 6.62635505e-01, 3.49999988e-03, -2.61736542e-01, 1.23301916e+01, -7.89742544e-03
9.05212462e-01, 2.75829285e-02, 3.49999988e-03, -2.76832759e-01, 1.22410460e+01, 4.32534749e-03
9.10349190e-01, 2.06308309e-02, 3.49999988e-03, -2.67927110e-01, 1.21816692e+01, 2.83809495e-03
8.99121881e-01, 6.81358397e-01, 3.49999988e-03, -3.07135940e-01, 1.21571245e+01, -2.22148630e-03
8.98864210e-01, 6.72012150e-01, 3.49999988e-03, -3.00392687e-01, 1.22474499e+01, -4.74803243e-03
8.89044464e-01, 6.81407213e-01, 3.49999988e-03, -3.39559466e-01, 1.21591320e+01, -2.28229933e-03
8.98790598e-01, 6.62599087e-01, 3.49999988e-03, -2.92451799e-01, 1.23341446e+01, -8.13025981e-03
9.08823729e-01, 6.53140128e-01, 3.49999988e-03, -2.53541768e-01, 1.24097319e+01, -1.17733292e-02
9.18919146e-01, 6.43547654e-01, 3.49999988e-03, -2.15654269e-01, 1.24763613e+01, -1.55776907e-02
9.28977966e-01, 6.33722842e-01, 3.49999988e-03, -1.78975314e-01, 1.25336437e+01, -1.93697624e-02
9.38990712e-01, 6.23875737e-01, 3.49999988e-03, -1.43622234e-01, 1.25813408e+01, -2.30211597e-02
9.49061811e-01, 6.13771737e-01, 3.49999988e-03, -1.08574018e-01, 1.26199427e+01, -2.65286453e-02
9.59161162e-01, 6.03527009e-01, 3.49999988e-03, -7.52371028e-02, 1.26500959e+01, -2.99255624e-02
9.69297409e-01, 5.93015194e-01, 3.49999988e-03, -4.78628911e-02, 1.26740608e+01, -3.32194753e-02
9.79467988e-01, 5.82340658e-01, 3.49999988e-03, -2.96799205e-02, 1.26952238e+01, -3.63709554e-02
8.97548139e-01, 2.67060753e-02, 3.49999988e-03, -2.97705948e-01, 1.22366161e+01, 4.27720835e-03
8.97855520e-01, 3.56802680e-02, 3.49999988e-03, -2.89489090e-01, 1.23177128e+01, 7.44560454e-03
8.98756564e-01, 4.47807834e-02, 3.49999988e-03, -2.82004148e-01, 1.23957577e+01, 1.12474794e-02
9.08874452e-01, 5.39325029e-02, 3.49999988e-03, -2.43531883e-01, 1.24617958e+01, 1.48445778e-02
9.18966770e-01, 6.37533590e-02, 3.49999988e-03, -2.05989450e-01, 1.25221262e+01, 1.86563060e-02
9.29011464e-01, 7.37687871e-02, 3.49999988e-03, -1.68426260e-01, 1.25730247e+01, 2.23773606e-02
9.38992023e-01, 8.38781744e-02, 3.49999988e-03, -1.31466970e-01, 1.26140280e+01, 2.59266719e-02
9.49134946e-01, 9.40308869e-02, 3.49999988e-03, -9.48802009e-02, 1.26459484e+01, 2.93489695e-02
9.59294856e-01, 1.04444772e-01, 3.49999988e-03, -6.32723868e-02, 1.26710205e+01, 3.27038281e-02
9.69460189e-01, 1.15237489e-01, 3.49999988e-03, -4.02494818e-02, 1.26927538e+01, 3.60367037e-02
9.79616463e-01, 1.26479357e-01, 3.49999988e-03, -2.46115513e-02, 1.27136068e+01, 3.93004529e-02
8.88825953e-01, 6.72031522e-01, 3.49999988e-03, -3.32434207e-01, 1.22505541e+01, -4.89747198e-03
8.88002813e-01, 2.64548827e-02, 3.49999988e-03, -3.30851138e-01, 1.22373629e+01, 4.41043731e-03
8.88917506e-01, 1.76812243e-02, 3.49999988e-03, -3.36386383e-01, 1.21504011e+01, 1.99020072e-03
9.79632914e-01, 1.36504367e-01, 3.49999988e-03, -2.71065906e-02, 1.27341480e+01, 4.23117056e-02
9.69456077e-01, 1.25235915e-01, 3.49999988e-03, -4.20673043e-02, 1.27142563e+01, 3.92236598e-02
9.59292054e-01, 1.14433907e-01, 3.49999988e-03, -6.07190914e-02, 1.26942720e+01, 3.60616781e-02
9.38992143e-01, 9.38778222e-02, 3.49999988e-03, -1.19307972e-01, 1.26490822e+01, 2.96634547e-02
9.28991914e-01, 8.38785246e-02, 3.49999988e-03, -1.56972885e-01, 1.26177998e+01, 2.63480563e-02
9.18991327e-01, 7.38799721e-02, 3.49999988e-03, -1.95261389e-01, 1.25774584e+01, 2.28652433e-02
9.08989787e-01, 6.38828799e-02, 3.49999988e-03, -2.33701706e-01, 1.25274754e+01, 1.91916656e-02
8.98990214e-01, 5.42191006e-02, 3.49999988e-03, -2.72511780e-01, 1.24687119e+01, 1.54105574e-02
8.88236880e-01, 3.58326510e-02, 3.49999988e-03, -3.22085708e-01, 1.23233461e+01, 7.75180012e-03
8.88634861e-01, 4.51814756e-02, 3.49999988e-03, -3.12669039e-01, 1.24034929e+01, 1.17108412e-02
9.79487062e-01, 5.72325230e-01, 3.49999988e-03, -3.15656960e-02, 1.27165585e+01, -3.93917672e-02
9.69311416e-01, 5.83004534e-01, 3.49999988e-03, -4.73397151e-02, 1.26968088e+01, -3.64217497e-02
9.49060619e-01, 6.03779256e-01, 3.49999988e-03, -9.79213044e-02, 1.26528015e+01, -3.01036201e-02
